County,State,Population,Lat,Long_
Smith,Mississippi,15916,32.01744532,-89.50644846
Smith,Tennessee,20157,36.25359775,-85.95411046
Smith,Texas,232751,32.37474036,-95.27175679999999
Smyth,Virginia,30104,36.84455636,-81.53344948
Snohomish,Washington,822083,48.04615983,-121.7170703
Snyder,Pennsylvania,40372,40.77129231,-77.06840691
Socorro,New Mexico,16637,34.00715494,-106.9298354
Solano,California,447643,38.26827353,-121.9357113
Somerset,Maine,50484,45.51229767,-69.95995554
Somerset,Maryland,25616,38.1163542,-75.75118623
Somerset,New Jersey,328934,40.56465737,-74.61683016
Somerset,Pennsylvania,73447,39.97172723,-79.02699593
Somervell,Texas,9128,32.22236802,-97.77403489
Sonoma,California,494336,38.52746429,-122.88625060000001
Southampton,Virginia,17631,36.72231125,-77.10642712
Southeast Fairbanks,Alaska,6893,63.87692095,-143.2127643
Spalding,Georgia,66703,33.26310031,-84.28013991
Spartanburg,South Carolina,319785,34.92960077,-81.99225984
Spencer,Indiana,20277,38.01519732,-87.0079644
Spencer,Kentucky,19351,38.03223971,-85.32749335
Spink,South Dakota,6376,44.93837606,-98.34626602
Spokane,Washington,522798,47.62113146,-117.4046494
Spotsylvania,Virginia,136215,38.18574462,-77.655399
Stafford,Kansas,4156,38.03100851,-98.71762001
Stafford,Virginia,152882,38.41758738,-77.45917053
Stanislaus,California,550660,37.55862499,-120.9970722
Stanley,South Dakota,3098,44.41381872,-100.7349153
Stanly,North Carolina,62806,35.31647813,-80.25093221
Stanton,Kansas,2006,37.56304714,-101.78435340000001
Stanton,Nebraska,5920,41.9169835,-97.19394708
Stark,Illinois,5342,41.09309773,-89.79745866
Stark,North Dakota,31489,46.80851182,-102.65763259999999
Stark,Ohio,370606,40.81482476,-81.36437305
Starke,Indiana,22995,41.27890281,-86.64686895
Starr,Texas,64633,26.56150059,-98.73892358
Staunton,Virginia,24932,38.15965544,-79.05979937
St. Bernard,Louisiana,47244,29.87761636,-89.51887093
St. Charles,Missouri,402022,38.77875681,-90.66662425
St. Charles,Louisiana,53100,29.90709658,-90.35555967
St. Clair,Alabama,89512,33.71902176,-86.31029372
St. Clair,Illinois,259686,38.46996033,-89.93063427
St. Clair,Michigan,159128,42.92655373,-82.67937954
St. Clair,Missouri,9397,38.03699437,-93.77631447
St. Croix,Wisconsin,90687,45.03437474,-92.45000068
Stearns,Minnesota,161075,45.55192576,-94.61078221
Steele,Minnesota,36649,44.02240351,-93.22627088
Steele,North Dakota,1890,47.45611548,-97.72728747
Ste. Genevieve,Missouri,17894,37.89090059,-90.1949941
Stephens,Georgia,25925,34.55151201,-83.29405315
Stephens,Oklahoma,43143,34.48556989,-97.85141892
Stephens,Texas,9366,32.73553157,-98.83631615
Stephenson,Illinois,44498,42.35129217,-89.662598
Sterling,Texas,1291,31.82781912,-101.05007459999999
Steuben,Indiana,34594,41.64423868,-85.00101094
Steuben,New York,95379,42.2689144,-77.3829924
Stevens,Kansas,5485,37.1923008,-101.3118967
Stevens,Minnesota,9805,45.58613007,-96.00163705
Stevens,Washington,45723,48.40035475,-117.8542701
Stewart,Georgia,6621,32.07996777,-84.83208037
Stewart,Tennessee,13715,36.50235092,-87.83920548
St. Francis,Arkansas,24994,35.02201976,-90.74828138
St. Francois,Missouri,67215,37.81214171,-90.47598685
St. Helena,Louisiana,10132,30.82210324,-90.71013176
Stillwater,Montana,9642,45.67071407,-109.3950061
St. James,Louisiana,21096,30.02531716,-90.80212061
St. Johns,Florida,264672,29.90096506,-81.43589967
St. John the Baptist,Louisiana,42837,30.12597499,-90.4753503
St. Joseph,Indiana,271826,41.61756781,-86.29040834
St. Joseph,Michigan,60964,41.91441767,-85.52797979
St. Landry,Louisiana,82124,30.59724262,-92.00135806
St. Lawrence,New York,107740,44.4976179,-75.06550039
St. Louis city,Missouri,300576,38.63555736,-90.24349225
St. Louis,Minnesota,199070,47.604840700000004,-92.46879855
St. Louis,Missouri,994205,38.63770039999999,-90.4458375
St. Lucie,Florida,328297,27.37763908,-80.47106649
St. Martin,Louisiana,53431,30.13112107,-91.61403569
St. Mary,Louisiana,49348,29.69262097,-91.44702164
St. Mary's,Maryland,113510,38.30058422,-76.60629279999998
Stoddard,Missouri,29025,36.85571651,-89.9444155
Stokes,North Carolina,45591,36.4017975,-80.23893369
Stone,Arkansas,12506,35.86251946,-92.15684085
Stone,Mississippi,18336,30.79187949,-89.11547539
Stone,Missouri,31952,36.75000327,-93.45256475
Stonewall,Texas,1350,33.17906744,-100.25384009999999
Storey,Nevada,4123,39.44875482,-119.5250207
Story,Iowa,97117,42.03621213,-93.46499005
Strafford,New Hampshire,130633,43.291833000000004,-71.02336013
St. Tammany,Louisiana,260419,30.40942847,-89.95642711
Stutsman,North Dakota,20704,46.97962541,-98.95637318
Sublette,Wyoming,9831,42.76558279,-109.91309220000001
Suffolk,Virginia,92108,36.70155394,-76.63603554
Suffolk,Massachusetts,803907,42.327951399999996,-71.07850442
Suffolk,New York,1476601,40.88320119,-72.8012172
Sullivan,Indiana,20669,39.08952258,-87.41414469
Sullivan,Missouri,6089,40.2099105,-93.11150106
Sullivan,New Hampshire,43146,43.36094111,-72.22203125
Sullivan,New York,75432,41.71579493,-74.76394559
Sullivan,Pennsylvania,6066,41.44634738,-76.51246591
Sullivan,Tennessee,158348,36.51240691,-82.30412917
Sully,South Dakota,1391,44.71571812,-100.1278092
Summers,West Virginia,12573,37.65390597,-80.86009693
Summit,Colorado,31011,39.63803232,-106.1150762
Summit,Ohio,541013,41.12464734,-81.53123079
Summit,Utah,42145,40.86688146,-110.9535882
Sumner,Kansas,22836,37.23682549,-97.47721621
Sumner,Tennessee,191283,36.46824103,-86.45917204
Sumter,Alabama,12427,32.59117397,-88.19916205
Sumter,Florida,132420,28.70181754,-82.0794267
Sumter,Georgia,29524,32.03650571,-84.19821492
Sumter,South Carolina,106721,33.91826534,-80.37942316
Sunflower,Mississippi,25110,33.60192578,-90.58882684
Surry,North Carolina,71783,36.41689489,-80.69102283
Surry,Virginia,6422,37.11781893,-76.88450012
Susquehanna,Pennsylvania,40328,41.82147784,-75.80071959
Sussex,Delaware,234225,38.66143781,-75.39031349
Sussex,New Jersey,140488,41.13891592,-74.69118243
Sussex,Virginia,11159,36.92432914,-77.25791182
Sutter,California,96971,39.03417539,-121.6945899
Sutton,Texas,3776,30.49856623,-100.5382014
Suwannee,Florida,44417,30.19746066,-82.99099670000003
Swain,North Carolina,14271,35.48665845,-83.48748932
Sweet Grass,Montana,3737,45.81367654,-109.9425686
Sweetwater,Wyoming,42343,41.65943896,-108.8827882
Swift,Minnesota,9266,45.2829032,-95.68264092
Swisher,Texas,7397,34.53028891,-101.73491740000001
Switzerland,Indiana,10751,38.82767338,-85.03022429
Talbot,Georgia,6195,32.69642758,-84.53351366
Talbot,Maryland,37181,38.76618159,-76.10882561
Taliaferro,Georgia,1537,33.56543317,-82.88136816
Talladega,Alabama,79978,33.37823223,-86.16886178
Tallahatchie,Mississippi,13809,33.95339918,-90.1729398
Tallapoosa,Alabama,40367,32.86698258,-85.79833053
Tama,Iowa,16854,42.07991767,-92.53266945
Taney,Missouri,55928,36.65465345,-93.04075153
Tangipahoa,Louisiana,134758,30.62888673,-90.40664996
Taos,New Mexico,32723,36.58006022,-105.63101979999999
Tarrant,Texas,2102515,32.77143818,-97.29101614
Tate,Mississippi,28321,34.65133709,-89.94485778
Tattnall,Georgia,25286,32.04785085,-82.05539188
Taylor,Florida,21569,30.04848048,-83.60445406
Taylor,Georgia,8020,32.55792548,-84.25077141
Taylor,Iowa,6121,40.73710579,-94.69778563
Taylor,Kentucky,25769,37.3677562,-85.3329931
Taylor,Texas,138034,32.30163422,-99.89007449
Taylor,West Virginia,16695,39.33602617,-80.0421439
Taylor,Wisconsin,20343,45.21179252,-90.5004405
Tazewell,Illinois,131803,40.50716185,-89.51404662
Tazewell,Virginia,40595,37.12191123,-81.56685568
Tehama,California,65084,40.12570935,-122.23701709999999
Telfair,Georgia,15860,31.92829517,-82.93491155
Teller,Colorado,25388,38.88133511,-105.16148929999999
Tensas,Louisiana,4334,32.00760749,-91.32915234
Terrebonne,Louisiana,110461,29.37343766,-90.82626855
Terrell,Georgia,8531,31.77527543,-84.44069698
Terrell,Texas,776,30.22429013,-102.0766732
Terry,Texas,12337,33.17402785,-102.3354521
Teton,Idaho,12142,43.75303583,-111.2056773
Teton,Montana,6147,47.83741052,-112.24106880000001
Teton,Wyoming,23464,43.93522482,-110.5890801
Texas,Missouri,25398,37.31728859,-91.96564727
Texas,Oklahoma,19983,36.74777635,-101.4889765
Thayer,Nebraska,5003,40.17626377,-97.59504381
Thomas,Georgia,44451,30.86392347,-83.91847289
Thomas,Kansas,7777,39.35107575,-101.0553705
Thomas,Nebraska,722,41.91358968,-100.5556632
Throckmorton,Texas,1501,33.17751417,-99.21226795
Thurston,Nebraska,7224,42.15725356,-96.54157099
Thurston,Washington,290536,46.9291895,-122.82906559999999
Tift,Georgia,40644,31.45743864,-83.5236119
Tillamook,Oregon,27036,45.46248721,-123.712066
Tillman,Oklahoma,7250,34.37288446,-98.92426619
Tioga,New York,48203,42.16852837,-76.30835812
Tioga,Pennsylvania,40591,41.77255149,-77.25433032
Tippah,Mississippi,22015,34.76872156,-88.90988194
Tippecanoe,Indiana,195732,40.38872739,-86.89413959
Tipton,Indiana,15148,40.31123252,-86.05234925
Tipton,Tennessee,61599,35.501942,-89.73694895
Tishomingo,Mississippi,19383,34.74023475,-88.23917219
Titus,Texas,32750,33.21339719,-94.96797273
Todd,Kentucky,12294,36.8381152,-87.17878374
Todd,Minnesota,24664,46.06996226,-94.89785296
Todd,South Dakota,10177,43.19338568,-100.71955030000001
Tolland,Connecticut,150721,41.85853803,-72.3308481
Tom Green,Texas,119200,31.40464436,-100.46244300000001
Tompkins,New York,102180,42.44945765,-76.47229843
Tooele,Utah,72259,40.44862644,-113.12957150000001
Toole,Montana,4736,48.65577551,-111.69424140000001
Toombs,Georgia,26830,32.12059861,-82.32957247
Torrance,New Mexico,15461,34.64048375,-105.8508949
Towner,North Dakota,2189,48.68565745,-99.24564265
Towns,Georgia,12037,34.91369188,-83.74107459999998
Traill,North Dakota,8036,47.45367788,-97.16323288
Transylvania,North Carolina,34385,35.20383864,-82.79638423
Traverse,Minnesota,3259,45.77298854,-96.47062949
Travis,Texas,1273954,30.33432034,-97.78535620000001
Treasure,Montana,696,46.20973220000001,-107.26665159999999
Trego,Kansas,2803,38.91467218,-99.87284448
Trempealeau,Wisconsin,29649,44.30360275,-91.35893614
Treutlen,Georgia,6901,32.40422134,-82.56904553
Trigg,Kentucky,14651,36.80767017,-87.87333656
Trimble,Kentucky,8471,38.61056487,-85.33775972
Trinity,California,12285,40.64917670000001,-123.114713
Trinity,Texas,14651,31.0879489,-95.1367187
Tripp,South Dakota,5441,43.34459388,-99.8854891
Troup,Georgia,69922,33.03349196,-85.02812115
Trousdale,Tennessee,11284,36.39026213,-86.16087954
Trumbull,Ohio,197974,41.31735028,-80.76109643
Tucker,West Virginia,6839,39.11240885,-79.57053576
Tulare,California,466195,36.22026558,-118.8020203
Tulsa,Oklahoma,651552,36.11939621,-95.94013939
Tunica,Mississippi,9632,34.64967704,-90.37481167
Tuolumne,California,54478,38.02644018,-119.95250929999999
Turner,Georgia,7985,31.71612656,-83.62069378
Turner,South Dakota,8384,43.3109081,-97.14865776
Tuscaloosa,Alabama,209355,33.28726072,-87.52556818
Tuscarawas,Ohio,91987,40.44214695,-81.47226262
Tuscola,Michigan,52245,43.46606813,-83.41897025
Twiggs,Georgia,8120,32.67435595,-83.43078662
Twin Falls,Idaho,86878,42.35440512,-114.6685381
Tyler,Texas,21672,30.77031716,-94.37690895
Tyler,West Virginia,8591,39.46811972,-80.88772676
Tyrrell,North Carolina,4016,35.87147226,-76.17055253
Uinta,Wyoming,20226,41.2878183,-110.54757820000002
Uintah,Utah,35734,41.1441,-111.9233
Ulster,New York,177573,41.89027881,-74.26252104
Umatilla,Oregon,77950,45.59073056,-118.7353826
Unicoi,Tennessee,17883,36.10890856,-82.43709629
Union,Arkansas,38682,33.16887091,-92.59746952
Union,Florida,15237,30.04412971,-82.37497443
Union,Georgia,24511,34.82995757,-83.98967069
Union,Illinois,16653,37.47119609,-89.25548938
Union,Indiana,7054,39.62550777,-84.92497066
Union,Iowa,12241,41.0277278,-94.24234847
Union,Kentucky,14381,37.66166713,-87.94300009
Union,Mississippi,28815,34.49162015,-89.00776006
Union,New Jersey,556341,40.65835409,-74.30680092
Union,New Mexico,4059,36.48126404,-103.4709624
Union,North Carolina,239859,34.98960527,-80.52955873
Union,Ohio,58988,40.30016061,-83.37239023
Union,Oregon,26835,45.30915495,-118.0068979
Union,Pennsylvania,44923,40.96188846,-77.05996014
Union,South Carolina,27316,34.68835752,-81.61730349
Union,South Dakota,15932,42.83112163,-96.6557828
Union,Tennessee,19972,36.28590426,-83.83651902
Union,Louisiana,22108,32.83121059,-92.3749373
Upshur,Texas,41753,32.73706798,-94.93999853
Upshur,West Virginia,24176,38.89285061,-80.23689136
Upson,Georgia,26320,32.87920671,-84.30024826
Upton,Texas,3657,31.36868194,-102.0423217
Utah,Utah,636235,40.116672200000004,-111.66576620000001
Uvalde,Texas,26741,29.35739637,-99.76229172
Valdez-Cordova,Alaska,9202,61.47502768,-144.7126799
Valencia,New Mexico,76688,34.71669834,-106.8103733
Valley,Idaho,11392,44.76728382,-115.5676773
Valley,Montana,7396,48.36435097,-106.6669635
Valley,Nebraska,4158,41.56730777,-98.98197724
Val Verde,Texas,49025,29.89149232,-101.1525205
Van Buren,Arkansas,16545,35.58095779,-92.51295036
Van Buren,Iowa,7044,40.75326764,-91.95017958
Van Buren,Michigan,75677,42.25190229,-86.01939087
Van Buren,Tennessee,5872,35.69864497,-85.45221699
Vance,North Carolina,44535,36.36880673,-78.40670845
Vanderburgh,Indiana,181451,38.02658833,-87.58763124
Van Wert,Ohio,28275,40.8554138,-84.59111700000003
Van Zandt,Texas,56590,32.56483801,-95.83766469
Venango,Pennsylvania,50668,41.40323442,-79.75845449
Ventura,California,846006,34.44465746,-119.09106129999999
Vermilion,Illinois,75758,40.18417171,-87.73384359
Vermilion,Louisiana,59511,29.83517605,-92.30292538
Vermillion,Indiana,15498,39.8523352,-87.46160542
Vernon,Missouri,20563,37.8457799,-94.34127305
Vernon,Wisconsin,30822,43.59422667,-90.8324691
Vernon,Louisiana,47429,31.10884837,-93.18153838
Victoria,Texas,92084,28.79780988,-96.96813006
Vigo,Indiana,107038,39.42944561,-87.39169027
Vilas,Wisconsin,22195,46.05467334,-89.51719204
Vinton,Ohio,13085,39.25208988,-82.4831444
Virginia Beach,Virginia,449974,36.73285734,-76.04566934
Volusia,Florida,553284,29.05858895,-81.18263252
Wabasha,Minnesota,21627,44.28424356,-92.23121312
Wabash,Illinois,11520,38.44272901,-87.84922065
Wabash,Indiana,30996,40.84704239,-85.79328272
Wabaunsee,Kansas,6931,38.95471985,-96.20350509
Wadena,Minnesota,13682,46.58589171,-94.96968506
Wagoner,Oklahoma,81289,35.96024096,-95.51911308
Wahkiakum,Washington,4488,46.29180039999999,-123.4250831
Wake,North Carolina,1111761,35.78879266,-78.65249174
Wakulla,Florida,33739,30.16548905,-84.39895211
Waldo,Maine,39715,44.4858305,-69.12061935
Walker,Alabama,63521,33.80270512,-87.30027177
Walker,Georgia,69761,34.73376362,-85.30165174
Walker,Texas,72971,30.73872995,-95.57440968
Wallace,Kansas,1518,38.91686134,-101.76388759999999
Walla Walla,Washington,60760,46.23040051,-118.4775539
Waller,Texas,55246,30.01058447,-95.99011759
Wallowa,Oregon,7208,45.57894064,-117.18353799999998
Walsh,North Dakota,10641,48.36876964,-97.72574783
Walthall,Mississippi,14286,31.14971548,-90.10446654
Walton,Florida,74071,30.64204028,-86.16935664
Walton,Georgia,94593,33.78017694,-83.73552314
Walworth,South Dakota,5435,45.43019636,-100.03075140000001
Walworth,Wisconsin,103868,42.66858202,-88.54163073
Wapello,Iowa,34969,41.03064984,-92.40954728
Ward,North Dakota,67641,48.22390169,-101.54367629999999
Ward,Texas,11998,31.50999644,-103.09279090000001
Ware,Georgia,35734,31.05449097,-82.42224148
Warren,Georgia,5254,33.41146451,-82.67795848
Warren,Illinois,16844,40.84925021,-90.6147432
Warren,Indiana,8265,40.34728141,-87.35602659
Warren,Iowa,51466,41.33559454,-93.56007641
Warren,Kentucky,132896,36.99903045,-86.42672751
Warren,Mississippi,45381,32.35810271,-90.83352619
Warren,Missouri,35649,38.76529479,-91.16124662
Warren,New Jersey,105267,40.85951833,-74.99556527
Warren,New York,63944,43.56173026,-73.8433699
Warren,North Carolina,19731,36.39728256,-78.10652228
Warren,Ohio,234602,39.42581994,-84.16557457
Warren,Pennsylvania,39191,41.81304978,-79.26969577
Warren,Tennessee,41277,35.672829899999996,-85.77969117
Warren,Virginia,40164,38.90847745,-78.20280433
Warrick,Indiana,62998,38.08922676,-87.2716085
Wasatch,Utah,34091,40.33110236,-111.1691419
Wasco,Oregon,26682,45.16292781,-121.16709540000001
Waseca,Minnesota,18612,44.02211116,-93.58720034
Washakie,Wyoming,7805,43.90451606,-107.68018700000002
Washburn,Wisconsin,15720,45.89838588,-91.79050449
Washington,Alabama,16326,31.4092794,-88.20689944
Washington,Arkansas,239187,35.976844,-94.21800746
Washington,Colorado,4908,39.97015535,-103.202587
Washington,Florida,25473,30.61359259,-85.66002461
Washington,Georgia,20374,32.96711864,-82.79357039
Washington,Idaho,10194,44.45275475,-116.78476880000001
Washington,Illinois,13887,38.35309213,-89.40982703
Washington,Indiana,28036,38.60219804,-86.1049363
Washington,Iowa,21965,41.33577126,-91.71725711
Washington,Kansas,5406,39.78420784,-97.08753229999999
Washington,Kentucky,12095,37.75599461,-85.17407732
Washington,Maine,31379,45.01607142,-67.62813524
Washington,Maryland,151049,39.60835778,-77.82002295
Washington,Minnesota,262440,45.03864533,-92.88429635
Washington,Mississippi,43909,33.28392041,-90.94196237
Washington,Missouri,24730,37.96130078,-90.87948158
Washington,Nebraska,20729,41.52815707,-96.22019892
Washington,New York,61204,43.31153794,-73.43043448
Washington,North Carolina,11580,35.83810081,-76.57299037
Washington,Ohio,59911,39.45690571,-81.49121382
Washington,Oklahoma,51527,36.71380786,-95.90514104
Washington,Oregon,601592,45.55972701,-123.0955257
Washington,Pennsylvania,206865,40.19208869,-80.24582867
Washington,Rhode Island,125577,41.45961631,-71.61435303
Washington,Tennessee,129375,36.29472368,-82.49454720000001
Washington,Texas,35882,30.21498498,-96.40946246
Washington,Utah,177556,37.1305,-113.5083
Washington,Vermont,58409,44.27343241,-72.61604978
Washington,Virginia,53740,36.72341572,-81.95666289
Washington,Wisconsin,136034,43.36863664,-88.22974712
Washington,Louisiana,46194,30.85288548,-90.03866652
Washita,Oklahoma,10916,35.29071824,-98.99180434
Washoe,Nevada,471519,40.66562265,-119.6631594
Washtenaw,Michigan,367601,42.253105,-83.83853204
Watauga,North Carolina,56177,36.23103603,-81.70033724
Watonwan,Minnesota,10897,43.97823903,-94.61413846
Waukesha,Wisconsin,404198,43.01833055,-88.30431188
Waupaca,Wisconsin,50990,44.47068056,-88.96534501
Waushara,Wisconsin,24443,44.11324419,-89.24317107
Wayne,Georgia,29927,31.5521809,-81.91894878
Wayne,Illinois,16215,38.42955355,-88.42586459
Wayne,Indiana,65884,39.863344399999995,-85.01044989
Wayne,Iowa,6441,40.73969028,-93.32752197
Wayne,Kentucky,20333,36.80310688,-84.8251971
Wayne,Michigan,1749343,42.28098405,-83.281255
Wayne,Mississippi,20183,31.64135687,-88.69573913
Wayne,Missouri,12873,37.11303869,-90.46001416
Wayne,Nebraska,9385,42.20934475,-97.11926964
Wayne,New York,89918,43.15494365,-77.02976528
Wayne,North Carolina,123131,35.36438125,-78.00027268
Wayne,Ohio,115710,40.82925852,-81.88844833
Wayne,Pennsylvania,51361,41.64938475,-75.29956506
Wayne,Tennessee,16673,35.23868267,-87.78644456
Wayne,Utah,2711,38.3337,-110.8076
Wayne,West Virginia,39402,38.14901357,-82.42287994
Waynesboro,Virginia,22630,38.06451466,-78.90293905
Weakley,Tennessee,33328,36.29896232,-88.71990865
Webb,Texas,276652,27.7610369,-99.33237355
Weber,Utah,260213,41.2603,-111.9522
Webster,Georgia,2607,32.04066113,-84.54742852
Webster,Iowa,35904,42.42853483,-94.17987389
Webster,Kentucky,12942,37.52168356,-87.67989953
Webster,Mississippi,9689,33.61300486,-89.28392912
Webster,Missouri,39592,37.2813734,-92.876329
Webster,Nebraska,3487,40.17642643,-98.50019851
Webster,West Virginia,8114,38.49370949,-80.4202023
Webster,Louisiana,38340,32.70847669,-93.33121835
Weld,Colorado,324492,40.55499405,-104.39296209999999
Wells,Indiana,28296,40.72934187,-85.22132966
Wells,North Dakota,3834,47.58614526,-99.65904998
West Baton Rouge,Louisiana,26465,30.46058217,-91.30989571
West Carroll,Louisiana,10830,32.78550125,-91.461201
Westchester,New York,967506,41.16278376,-73.75741653
West Feliciana,Louisiana,15568,30.87882871,-91.41485379999999
Westmoreland,Pennsylvania,348899,40.31377979999999,-79.46615476
Westmoreland,Virginia,18015,38.11021557,-76.80213247
Weston,Wyoming,6927,43.83961191,-104.56748809999999
Wetzel,West Virginia,15065,39.6065771,-80.64016540000001
Wexford,Michigan,33631,44.33853602,-85.57712739
Wharton,Texas,41556,29.27765923,-96.22319248
Whatcom,Washington,229247,48.82227976,-121.74900179999999
Wheatland,Montana,2126,46.46652491,-109.84646359999999
Wheeler,Georgia,7855,32.12009104,-82.72574721
Wheeler,Nebraska,783,41.91482725,-98.52798941
Wheeler,Oregon,1332,44.72698162,-120.02814270000002
Wheeler,Texas,5056,35.40114335,-100.26995140000001
White,Arkansas,78753,35.25688493,-91.74908296
White,Georgia,30798,34.64624278,-83.74905525
White,Illinois,13537,38.08706198,-88.17657461
White,Indiana,24102,40.74911165,-86.86492015
White,Tennessee,27345,35.92929884,-85.45591799
White Pine,Nevada,9580,39.44157041,-114.89996599999999
Whiteside,Illinois,55175,41.75509713,-89.91556058
Whitfield,Georgia,104628,34.80987459,-84.96093476
Whitley,Indiana,33964,41.13863784,-85.50791236
Whitley,Kentucky,36264,36.75700531,-84.14541217
Whitman,Washington,50104,46.90022523,-117.52417630000001
Wibaux,Montana,969,46.95925154,-104.2510927
Wichita,Kansas,2119,38.48178252,-101.3471509
Wichita,Texas,132230,33.98842886,-98.70410340000001
Wicomico,Maryland,103609,38.37301947,-75.62705831
Wilbarger,Texas,12769,34.07945812,-99.24178437
Wilcox,Alabama,10373,31.98773215,-87.30891118
Wilcox,Georgia,8635,31.97496928,-83.43438555
Wilkes,Georgia,9777,33.78290391,-82.74286107
Wilkes,North Carolina,68412,36.2084135,-81.16232895
Wilkin,Minnesota,6207,46.35721532,-96.4684375
Wilkinson,Georgia,8954,32.80291082,-83.17140684
Wilkinson,Mississippi,8630,31.16078225,-91.31018819
Willacy,Texas,21358,26.47411727,-97.61535848
Will,Illinois,690743,41.44619267,-87.97862712
Williamsburg,Virginia,14954,37.28131268,-76.70905141
Williamsburg,South Carolina,30368,33.62190129,-79.72767442
Williams,North Dakota,37589,48.34522353,-103.4793387
Williams,Ohio,36692,41.56052014,-84.58429552
Williamson,Illinois,66597,37.73033511,-88.92994027
Williamson,Tennessee,238412,35.89099229,-86.89281867
Williamson,Texas,590551,30.64655664,-97.60048540000001
Wilson,Kansas,8525,37.55937174,-95.74323255
Wilson,North Carolina,81801,35.70625477,-77.917978
Wilson,Tennessee,144657,36.15496772,-86.29775884
Wilson,Texas,51070,29.1732598,-98.08693082
Winchester,Virginia,28078,39.17054517,-78.17325058
Windham,Connecticut,116782,41.82972709,-71.98182316
Windham,Vermont,42222,42.986982,-72.71268875
Windsor,Vermont,55062,43.58010937,-72.58595157
Winkler,Texas,8010,31.85008651,-103.04851629999999
Winnebago,Illinois,282572,42.33641854,-89.16085327
Winnebago,Iowa,10354,43.37751174,-93.73407298
Winnebago,Wisconsin,171907,44.06886922,-88.64477096
Winneshiek,Iowa,19991,43.29094334,-91.84422722
Winn,Louisiana,13904,31.94449367,-92.63789413
Winona,Minnesota,50484,43.98772283,-91.78081305
Winston,Alabama,23629,34.15030532,-87.37325922
Winston,Mississippi,17955,33.08747908,-89.03391385
Wirt,West Virginia,5821,39.02775007,-81.37473928
Wise,Texas,69984,33.21570665,-97.65460265
Wise,Virginia,37383,36.9746148,-82.62410519
Wolfe,Kentucky,7157,37.73941626,-83.49303612
Woodbury,Iowa,103107,42.38979414,-96.0459439
Wood,Ohio,130817,41.36224827,-83.62285108
Wood,Texas,45539,32.78722382,-95.38236368
Wood,West Virginia,83518,39.20967886,-81.5162836
Wood,Wisconsin,72999,44.45537896,-90.04158336
Woodford,Illinois,38459,40.78579374,-89.20973757
Woodford,Kentucky,26734,38.04178222,-84.7417556
Woodruff,Arkansas,6320,35.18902527,-91.2439489
Woods,Oklahoma,8793,36.76705782,-98.86573064
Woodson,Kansas,3138,37.8865336,-95.74006277
Woodward,Oklahoma,20211,36.42316318,-99.26283045
Worcester,Maryland,52276,38.21274277,-75.33200012
Worcester,Massachusetts,830622,42.35026951,-71.90493363
Worth,Georgia,20247,31.55162306,-83.85090513
Worth,Iowa,7381,43.37750768,-93.26087602
Worth,Missouri,2013,40.47945588,-94.42328751
Wrangell,Alaska,2502,56.3202004,-132.05837309999998
Wright,Iowa,12562,42.73305373,-93.73515113
Wright,Minnesota,138377,45.17297924,-93.96234781
Wright,Missouri,18289,37.27029221,-92.46914488
Wyandot,Ohio,21772,40.84339621,-83.30734173
Wyandotte,Kansas,165429,39.11727348,-94.76378225
Wyoming,New York,39859,42.70145109,-78.22199579
Wyoming,Pennsylvania,26794,41.51955538,-76.01074915
Wyoming,West Virginia,20394,37.612327,-81.54511071
Wythe,Virginia,28684,36.91582035,-81.07834059
Yadkin,North Carolina,37667,36.16222629,-80.66239436
Yakima,Washington,250873,46.45738486,-120.73801259999999
Yakutat,Alaska,579,59.890980799999994,-140.36014509999998
Yalobusha,Mississippi,12108,34.02824175,-89.70762049999998
Yamhill,Oregon,107100,45.23330449,-123.3086963
Yancey,North Carolina,18069,35.90079156,-82.31237181
Yankton,South Dakota,22814,43.00924485,-97.39467635
Yates,New York,24913,42.63505484,-77.10369919
Yavapai,Arizona,235099,34.59933926,-112.5538588
Yazoo,Mississippi,29690,32.77890365,-90.39656148
Yell,Arkansas,21341,35.00292371,-93.41171338
Yellow Medicine,Minnesota,9709,44.71710183,-95.86842453
Yellowstone,Montana,161300,45.93955949,-108.26914860000001
Yoakum,Texas,8713,33.17320212,-102.82764329999999
Yolo,California,220500,38.68278902,-121.90182879999999
York,Maine,207641,43.47808377,-70.71052375
York,Nebraska,13679,40.87272618,-97.59710186
York,Pennsylvania,449058,39.9210089,-76.73040131
York,South Carolina,280979,34.97281497,-81.18085944
York,Virginia,68280,37.24374789,-76.54412815
Young,Texas,18010,33.17659707,-98.68790885
Yuba,California,78668,39.26255932,-121.35356440000001
Yukon-Koyukuk,Alaska,5230,65.50815459,-151.39073869999999
Yuma,Arizona,213787,32.76895712,-113.90666740000002
Yuma,Colorado,10019,40.00346839,-102.4258673
Zapata,Texas,14179,27.00156391,-99.16987152
Zavala,Texas,11840,28.86617238,-99.76050829
Ziebach,South Dakota,2756,44.97881876,-101.6654622
